filePath,country,breedName,health,finalSkill,veterancy,healthRegen,staminaRegen,speed,inventory,tankSkill,vehicleSkill,cannonSkill,tankGunSkill,pistolSkill,smgSkill,mgunSkill,rifleSkill,rocketLskill,melee,commandPower,score,captureWeight
./set/breed/mp\rus\sturmovik6b.set,rus,rus_delete17,350,vet_5,elite,100,100,0.9,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""ammo dp27_mag"" 141', '""bandage"" 5', '""grenade f1"" 2', '""rpg43 grenade""', '""smoke grenade""', '""jelet_mac_gop_dark""']",0.95,1,1,n/a,5,5,5,6,4,5,1.25,1.25,1.25
./set/breed/mp\rus\tankman.set,rus,rus_tankman,100,tankman,n/a,100,100,0.8,"['""nagan"" filled', '""ammo nagant_clip"" 28', '""bandage"" 3']",1.1,1.1,0.9,2,3,3,2,1,1,2,0.25,1.2,0.25
./set/breed/mp\rus\tankman2.set,rus,rus_tankCommander,150,tankman2,n/a,100,100,0.8,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 105', '""bandage"" 3']",1.2,1.1,0.95,4,3,3,3,1,1,2,0.5,2.2,0.5
./set/breed/mp\rus\vehicle_supporter.set,rus,rus_supporter,150,vehicle_supporter,tankcrew,100,100,0.9,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 105', '""bandage"" 3', '""grenade f1"" 1']",0.85,1,1,4,2,2,3,2,2,3,0.5,2,0.25
./set/breed/mp\rus\vet_tankman2.set,rus,rus_vetTankCommander,150,tankman2,tankcrew,100,100,0.8,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 105']",1.1,1,0.95,7,4,4,5,1,1,2,0.5,2.2,0.5
./set/breed/mp\rus_guard\ap_miner.set,rus_guard,guard_ap_miner,150,ap_miner,n/a,100,100,0.9,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 105', '""mine antipersonnel"" 25', '""barbwire_kit""', '""bandage"" 5']",0.75,1,0.8,n/a,2,2,1,1,1,2,1,1,1
./set/breed/mp\rus_guard\at_miner.set,rus_guard,guard_at_miner,150,at_miner,n/a,100,100,0.9,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 105', '""mine antitank"" 8', '""hedgehog_kit""', '""bandage"" 5']",0.75,1,0.8,n/a,2,2,1,1,1,2,1,1,1
./set/breed/mp\rus_guard\at_rifle.set,rus_guard,guard_at_rifle,150,at_rifle,1_lvl3,100,100,0.9,"['""ptrs"" filled', '""bandage"" 3', '""grenade rpg43"" 1', '""ammo ptr"" 35']",0.75,1,0.8,n/a,2,2,1,3,1,2,1,1.5,1
./set/breed/mp\rus_guard\at_rifle2.set,rus_guard,guard_at_rifleAssist,150,at_rifle,1_lvl3,100,100,0.9,"['""ppsh"" filled', '""ammo ppsh_mag"" 142', '""bandage"" 3', '""grenade f1"" 2', '""grenade rpg43"" 1', '""smoke grenade"" 1', '""ammo ptr"" 10']",0.75,1,0.8,n/a,2,2,1,3,1,2,1,1.5,1
./set/breed/mp\rus_guard\bazooker.set,rus_guard,guard_bazooker,150,bazooker,1_lvl3,100,100,0.9,"['""weapon bazooka"" filled', '""bandage"" 3', '""grenade rpg43"" 1', '""ammo bazooka"" 7']",0.75,1,0.8,n/a,2,2,1,1,3,2,1,1.5,1
./set/breed/mp\rus_guard\bazooker2.set,rus_guard,guard_bazookerAssist,150,bazooker,1_lvl3,100,100,0.9,"['""ppsh"" filled', '""ammo ppsh_mag"" 142', '""bandage"" 3', '""grenade f1"" 2', '""grenade rpg43"" 1', '""smoke grenade"" 1', '""ammo bazooka"" 3']",0.75,1,0.8,n/a,2,2,1,1,3,2,1,1.5,1
./set/breed/mp\rus_guard\bazooker2_piat.set,rus_guard,guard_piatAssist,150,bazooker,1_lvl3,100,100,0.9,"['""ppsh"" filled', '""ammo ppsh_mag"" 142', '""bandage"" 3', '""grenade f1"" 2', '""grenade rpg43"" 1', '""smoke grenade"" 1', '""ammo piatrocket"" 3']",0.75,1,0.8,n/a,2,2,1,1,3,2,1,1.5,1
./set/breed/mp\rus_guard\bazooker_piat.set,rus_guard,guard_piat,150,bazooker,1_lvl3,100,100,0.9,"['""weapon piatrocket"" filled', '""bandage"" 3', '""ammo piatrocket"" 7', '""grenade rpg43"" 1']",0.75,1,0.8,n/a,2,2,1,1,3,2,1,1.5,1
./set/breed/mp\rus_guard\elite_guards_shock_flame.set,rus_guard,guard_elite_guards_shock_flame,250,vet_7,lvl5,100,100,0.9,"['""flame_thrower""', '""balloon"" filled']",0.75,1,0.8,n/a,3,4,2,2,2,3,1.75,1.75,1.75
./set/breed/mp\rus_guard\elite_guards_shock_mg.set,rus_guard,guard_elite_guards_shock_mg,250,vet_7,lvl5,100,100,0.9,"['""dt"" filling ""ammo dt29_mag"" 60', '""ammo dt29_mag"" 240', '""bandage"" 3', '""grenade f1"" 2', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,3,2,4,2,2,3,1.75,1.75,1.75
./set/breed/mp\rus_guard\elite_guards_shock_mg2.set,rus_guard,guard_elite_guards_shock_mg2,250,vet_7,lvl5,100,100,0.9,"['""mg34"" filled', '""ammo mg_mauser drum"" 300', '""bandage"" 3', '""grenade f1"" 2', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,3,2,4,2,2,3,1.75,1.75,1.75
./set/breed/mp\rus_guard\elite_guards_shock_mg2_asst.set,rus_guard,guard_elite_guards_shock_mg2_asst,250,n/a,lvl5,100,100,0.9,"['""mosin_vet"" filled', '""ammo mosin_clip"" 60', '""ammo mg_mauser drum"" 300', '""bandage"" 3', '""grenade f1"" 2', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,3,2,4,4,2,3,n/a,n/a,n/a
./set/breed/mp\rus_guard\elite_guards_shock_mg_asst.set,rus_guard,guard_elite_guards_shock_mg_asst,250,vet_7,lvl5,100,100,0.9,"['""mosin_vet"" filled', '""ammo mosin_clip"" 60', '""ammo dt29_mag"" 240', '""bandage"" 3', '""grenade f1"" 2', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,3,2,4,4,2,3,1.75,1.75,1.75
./set/breed/mp\rus_guard\elite_guards_shock_rifle.set,rus_guard,guard_elite_guards_shock_rifle,250,vet_7,lvl5,100,100,0.9,"['""mosin_vet"" filled', '""ammo mosin_clip"" 60', '""ammo dt29_mag"" 60', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 1', '""smoke grenade"" 1', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,3,2,2,4,2,3,1.75,1.75,1.75
./set/breed/mp\rus_guard\elite_guards_shock_sa.set,rus_guard,guard_elite_guards_shock_sa,250,vet_7,lvl5,100,100,0.9,"['""svt40"" filled', '""ammo svt40_mag"" 20', '""ammo mosin_clip"" 60', '""ammo dt29_mag"" 60', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 1', '""smoke grenade"" 1', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,3,2,2,4,2,3,1.75,1.75,1.75
./set/breed/mp\rus_guard\elite_guards_shock_sl.set,rus_guard,guard_elite_guards_shock_sl,250,vet_7,lvl5,100,100,0.9,"['""svt40"" filled', '""ammo svt40_mag"" 20', '""ammo mosin_clip"" 60', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade smoke"" 2', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,4,3,3,4,3,4,1.75,1.75,1.75
./set/breed/mp\rus_guard\elite_guards_shock_sl_smg.set,rus_guard,guard_elite_guards_shock_sl_smg,250,vet_7,lvl5,100,100,0.9,"['""pps43"" filled', '""ammo pps43_mag"" 210', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade smoke"" 2', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,3,4,2,2,2,3,1.75,1.75,1.75
./set/breed/mp\rus_guard\elite_guards_shock_smg2.set,rus_guard,guard_elite_guards_shock_smg2,250,vet_7,lvl5,100,100,0.9,"['""ppsh"" filled', '""ammo ppsh_mag"" 213', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 1', '""smoke grenade"" 1', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,3,4,2,2,2,3,1.75,1.75,1.75
./set/breed/mp\rus_guard\elite_guards_shock_smg3.set,rus_guard,guard_elite_guards_shock_smg3,250,vet_7,lvl5,100,100,0.9,"['""pps43"" filled', '""ammo pps43_mag"" 210', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 1', '""smoke grenade"" 1', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,3,4,2,2,2,3,1.75,1.75,1.75
./set/breed/mp\rus_guard\elite_guard_mg.set,rus_guard,guard_elite_guard_mg,200,vet_6,lvl5,100,100,0.9,"['""dt"" filling ""ammo dt29_mag"" 60', '""ammo dt29_mag"" 240', '""bandage"" 5', '""sandbag_kit"" 1']",0.85,1,0.9,n/a,2,1,3,3,1,3,1.5,1.5,1.5
./set/breed/mp\rus_guard\elite_guard_mg_asst.set,rus_guard,guard_elite_guard_mg_asst,200,vet_6,lvl5,100,100,0.9,"['""mosin_vet"" filled', '""ammo mosin_clip"" 60', '""ammo dt29_mag"" 240', '""bandage"" 5', '""grenade f1"" 2']",0.85,1,0.9,n/a,2,1,3,3,1,3,1.5,1.5,1.5
./set/breed/mp\rus_guard\elite_guard_rifle.set,rus_guard,guard_elite_guard_rifle,200,vet_6,lvl5,100,100,0.9,"['""mosin_vet"" filled', '""ammo mosin_clip"" 60', '""ammo dt29_mag"" 60', '""bandage"" 5', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 0.25 1']",0.85,1,0.9,n/a,2,1,1,3,1,3,1.5,1.5,1.5
./set/breed/mp\rus_guard\elite_guard_sa.set,rus_guard,guard_elite_guard_sa,200,vet_6,lvl5,100,100,0.9,"['""svt40"" filled', '""ammo svt40_mag"" 20', '""ammo mosin_clip"" 60', '""ammo dt29_mag"" 60', '""bandage"" 5', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 0.25 1']",0.85,1,0.9,n/a,2,1,1,3,1,3,1.5,1.5,1.5
./set/breed/mp\rus_guard\elite_guard_sl.set,rus_guard,guard_elite_guard_sl,250,vet_6,lvl5,100,100,0.9,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 210', '""bandage"" 5', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade smoke"" 2', '""grenade rpg43"" 0.25 1']",0.85,1,0.9,n/a,2,3,2,3,2,3,1.5,1.5,1.5
./set/breed/mp\rus_guard\elite_guard_smg.set,rus_guard,guard_elite_guard_smg,200,vet_6,lvl5,100,100,0.9,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 210', '""bandage"" 5', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 1', '""smoke grenade"" 1']",0.85,1,0.9,n/a,2,3,1,1,1,3,1.5,1.5,1.5
./set/breed/mp\rus_guard\elite_guard_smg2.set,rus_guard,guard_elite_guard_smg2,200,vet_6,lvl5,100,100,0.9,"['""pps43"" filled', '""ammo pps43_mag"" 210', '""bandage"" 5', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 1', '""smoke grenade"" 1']",0.85,1,0.9,n/a,2,3,1,1,1,3,1.5,1.5,1.5
./set/breed/mp\rus_guard\guards_shock_flame.set,rus_guard,guards_shock_flame,250,vet_6,1_lvl3,100,100,0.9,"['""flame_thrower""', '""balloon"" filled']",0.75,1,0.8,n/a,3,4,2,2,2,3,1.5,1.5,1.5
./set/breed/mp\rus_guard\guards_shock_mg.set,rus_guard,guards_shock_mg,250,vet_6,1_lvl3,100,100,0.9,"['""dp"" filling ""ammo dp27_mag"" 47', '""ammo dp27_mag"" 235', '""bandage"" 3', '""grenade f1"" 2', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,3,2,4,2,2,3,1.5,1.5,1.5
./set/breed/mp\rus_guard\guards_shock_mg_asst.set,rus_guard,guards_shock_mg_asst,250,vet_6,1_lvl3,100,100,0.9,"['""mosin_vet"" filled', '""ammo mosin_clip"" 60', '""ammo dp27_mag"" 141', '""bandage"" 3', '""grenade f1"" 2', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,3,2,4,4,2,3,1.5,1.5,1.5
./set/breed/mp\rus_guard\guards_shock_rifle.set,rus_guard,guards_shock_rifle,250,vet_6,1_lvl3,100,100,0.9,"['""mosin_vet"" filled', '""ammo mosin_clip"" 60', '""ammo dp27_mag"" 47', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg40"" 1', '""smoke grenade"" 1', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,3,2,2,4,2,3,1.5,1.5,1.5
./set/breed/mp\rus_guard\guards_shock_sa.set,rus_guard,guards_shock_sa,250,vet_6,1_lvl3,100,100,0.9,"['""svt40"" filled', '""ammo svt40_mag"" 20', '""ammo mosin_clip"" 60', '""ammo dp27_mag"" 47', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg40"" 1', '""smoke grenade"" 1', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,3,2,2,4,2,3,1.5,1.5,1.5
./set/breed/mp\rus_guard\guards_shock_sl.set,rus_guard,guards_shock_sl,250,vet_6,1_lvl3,100,100,0.9,"['""svt40"" filled', '""ammo svt40_mag"" 20', '""ammo mosin_clip"" 60', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade smoke"" 2', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,4,3,3,4,3,4,1.5,1.5,1.5
./set/breed/mp\rus_guard\guards_shock_sl_smg.set,rus_guard,guards_shock_sl_smg,250,vet_6,1_lvl3,100,100,0.9,"['""pps43"" filled', '""ammo pps43_mag"" 210', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade smoke"" 2', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,3,4,2,2,2,3,1.5,1.5,1.5
./set/breed/mp\rus_guard\guards_shock_smg2.set,rus_guard,guards_shock_smg2,250,vet_6,1_lvl3,100,100,0.9,"['""ppsh"" filled', '""ammo ppsh_mag"" 213', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg40"" 1', '""smoke grenade"" 1', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,3,4,2,2,2,3,1.5,1.5,1.5
./set/breed/mp\rus_guard\guards_shock_smg3.set,rus_guard,guards_shock_smg3,250,vet_6,1_lvl3,100,100,0.9,"['""pps43"" filled', '""ammo pps43_mag"" 210', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg40"" 1', '""smoke grenade"" 1', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,3,4,2,2,2,3,1.5,1.5,1.5
./set/breed/mp\rus_guard\guard_mg.set,rus_guard,guard_mg,200,vet_5,1_lvl3,100,100,0.9,"['""dp"" filling ""ammo dp27_mag"" 47', '""ammo dp27_mag"" 235', '""bandage"" 5', '""sandbag_kit"" 1']",0.85,1,0.9,n/a,2,1,3,3,1,3,1.25,1.25,1.25
./set/breed/mp\rus_guard\guard_mg_asst.set,rus_guard,guard_mg_asst,200,vet_5,1_lvl3,100,100,0.9,"['""mosin_vet"" filled', '""ammo mosin_clip"" 60', '""ammo dp27_mag"" 141', '""bandage"" 5', '""grenade f1"" 2']",0.85,1,0.9,n/a,2,1,3,3,1,3,1.25,1.25,1.25
./set/breed/mp\rus_guard\guard_rifle.set,rus_guard,guard_rifle,200,vet_5,1_lvl3,100,100,0.9,"['""mosin_vet"" filled', '""ammo mosin_clip"" 60', '""ammo dp27_mag"" 47', '""bandage"" 5', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 0 1', '""grenade rpg40"" 0 1']",0.85,1,0.9,n/a,2,1,1,3,1,3,1.25,1.25,1.25
./set/breed/mp\rus_guard\guard_sa.set,rus_guard,guard_sa,200,vet_5,1_lvl3,100,100,0.9,"['""svt40"" filled', '""ammo svt40_mag"" 20', '""ammo mosin_clip"" 60', '""ammo dp27_mag"" 47', '""bandage"" 5', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 0 1', '""grenade rpg40"" 0 1']",0.85,1,0.9,n/a,2,1,1,3,1,3,1.25,1.25,1.25
./set/breed/mp\rus_guard\guard_sl.set,rus_guard,guard_sl,250,vet_5,1_lvl3,100,100,0.9,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 210', '""bandage"" 5', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade smoke"" 2', '""grenade rpg43"" 0 1', '""grenade rpg40"" 0 1']",0.85,1,0.9,n/a,2,3,2,3,2,3,1.25,1.25,1.25
./set/breed/mp\rus_guard\guard_smg.set,rus_guard,guard_smg,200,vet_5,1_lvl3,100,100,0.9,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 210', '""bandage"" 5', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 0 1', '""grenade rpg40"" 0 1', '""smoke grenade"" 1']",0.85,1,0.9,n/a,2,3,1,1,1,3,1.25,1.25,1.25
./set/breed/mp\rus_guard\guard_smg2.set,rus_guard,guard_smg2,200,vet_5,1_lvl3,100,100,0.9,"['""pps43"" filled', '""ammo pps43_mag"" 210', '""bandage"" 5', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 0 1', '""grenade rpg40"" 0 1', '""smoke grenade"" 1']",0.85,1,0.9,n/a,2,3,1,1,1,3,1.25,1.25,1.25
./set/breed/mp\rus_guard\oficer.set,rus_guard,guard_officer,250,oficer,1_lvl3,100,100,1,"['""tt"" filled', '""ammo tt_mag"" 32', '""knife_rus""', '""binocular""']",0.85,1,0.9,n/a,3,3,3,3,3,3,-10,20,10
./set/breed/mp\rus_guard\recon_rifle.set,rus_guard,guard_recon_rifle,150,vet_3,1,100,100,0.9,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""bandage"" 5', '""grenade f1"" 1', '""grenade molotov_coctail"" 0 1']",0.85,1,0.9,n/a,2,1,1,3,1,3,0.75,0.75,0.75
./set/breed/mp\rus_guard\recon_sl.set,rus_guard,guard_recon_sl,150,vet_3,1,100,100,0.9,"['""pps43"" filled', '""ammo pps43_mag"" 105', '""bandage"" 5', '""grenade f1"" 1', '""grenade molotov_coctail"" 0 1']",0.85,1,0.9,n/a,3,4,2,2,2,4,0.75,0.75,0.75
./set/breed/mp\rus_guard\recon_smg.set,rus_guard,guard_recon_smg,150,vet_3,1,100,100,0.9,"['""ppsh"" filled', '""ammo ppsh_mag"" 142', '""bandage"" 5', '""grenade f1"" 1', '""grenade molotov_coctail"" 0 1']",0.85,1,0.9,n/a,2,3,1,1,1,3,0.75,0.75,0.75
./set/breed/mp\rus_guard\recon_smg2.set,rus_guard,guard_recon_smg2,150,vet_3,1,100,100,0.9,"['""pps43"" filled', '""ammo pps43_mag"" 105', '""bandage"" 5', '""grenade f1"" 1', '""grenade molotov_coctail"" 0 1']",0.85,1,0.9,n/a,2,3,1,1,1,3,0.75,0.75,0.75
./set/breed/mp\rus_guard\sapper_rifle1.set,rus_guard,guard_sapper_rifle1,150,vet_3,1_lvl3,100,100,0.9,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""bandage"" 3', '""grenade f1"" 2', '""mine antitank"" 6', '""sandbag_kit"" 1']",0.85,1,0.9,n/a,2,1,1,3,2,2,0.75,0.75,0.75
./set/breed/mp\rus_guard\sapper_rifle2.set,rus_guard,guard_sapper_rifle2,150,vet_3,1_lvl3,100,100,0.9,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""bandage"" 3', '""grenade f1"" 2', '""mine antipersonnel"" 18', '""trench_spade"" 1', '""mine antipersonnel"" 4', '""sandbag_kit"" 1']",0.85,1,0.9,n/a,2,1,1,3,2,2,0.75,0.75,0.75
./set/breed/mp\rus_guard\sapper_rifle3.set,rus_guard,guard_sapper_rifle3,150,vet_3,1_lvl3,100,100,0.9,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""bandage"" 3', '""grenade f1"" 2', '""mine_detector""', '""hedgehog_kit""', '""trench_spade"" 1', '""sandbag_kit"" 1']",0.85,1,0.9,n/a,2,1,1,3,2,2,0.75,0.75,0.75
./set/breed/mp\rus_guard\sapper_rifle4.set,rus_guard,guard_sapper_rifle4,150,vet_3,1_lvl3,100,100,0.9,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""bandage"" 3', '""grenade f1"" 2', '""trench_spade"" 2', '""sandbag_kit"" 3']",0.85,1,0.9,n/a,2,1,1,3,2,2,0.75,0.75,0.75
./set/breed/mp\rus_guard\sapper_rifle5.set,rus_guard,guard_sapper_rifle5,150,vet_5,1_lvl3,100,100,0.9,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""grenade satchel"" 3', '""mine antitank"" 4', '""bandage"" 3', '""grenade f1"" 2', '""mine antitank"" 1']",0.85,1,0.9,n/a,2,1,1,3,2,2,1.25,1.25,1.25
./set/breed/mp\rus_guard\sapper_sl.set,rus_guard,guard_sapper_sl,150,vet_3,1_lvl3,100,100,0.9,"['""pps43"" filled', '""ammo pps43_mag"" 210', '""bandage"" 3', '""grenade f1"" 2', '""grenade smoke"" 2', '""sandbag_kit"" 2']",0.85,1,0.9,n/a,2,4,2,2,2,3,0.75,0.75,0.75
./set/breed/mp\rus_guard\sapper_smg.set,rus_guard,guard_sapper_smg,150,vet_3,1_lvl3,100,100,0.9,"['""pps43"" filled', '""ammo pps43_mag"" 210', '""bandage"" 3', '""grenade f1"" 2', '""mine antipersonnel"" 16', '""grenade satchel"" 1', '""mine antipersonnel"" 4', '""grenade satchel"" 1']",0.85,1,0.9,n/a,2,3,1,1,2,2,0.75,0.75,0.75
./set/breed/mp\rus_guard\sapper_smg2.set,rus_guard,guard_sapper_smg2,150,vet_3,1_lvl3,100,100,0.9,"['""ppsh"" filled', '""ammo ppsh_mag"" 142', '""grenade satchel"" 3', '""mine antitank"" 4', '""bandage"" 3', '""grenade f1"" 2', '""mine antitank"" 1']",0.85,1,0.9,n/a,2,3,1,1,2,2,0.75,0.75,0.75
./set/breed/mp\rus_guard\sniper.set,rus_guard,guard_sniper_mosin,350,sniper,1_lvl3,100,100,1,"['""mosin_s_vet"" filled', '""ammo mosin_clip"" 120', '""bandage"" 5', '""smoke_paradrop_ammo grenade"" 1', '""plant"" 3', '""knife_rus""']",0.75,1,0.8,n/a,2,2,1,4,1,2,5,8,2
./set/breed/mp\rus_guard\sniper2.set,rus_guard,guard_sniper_elite,350,sniper,lvl5,100,100,1,"['""mosin_s_elite"" filling ""ammo mosin_clip fg"" 5', '""ammo mosin_clip fg"" 120', '""bandage"" 5', '""smoke_paradrop_ammo grenade"" 1', '""plant"" 3', '""knife_rus""', '""jelet_mac_gop_dark""']",0.85,1,0.9,n/a,2,2,2,4,2,4,5,8,2
./set/breed/mp\rus_guard\sniper3.set,rus_guard,guard_sniper_svtScope,350,sniper,1_lvl3,100,100,1,"['""svt40_s_vet"" filled', '""ammo svt40_mag"" 20', '""ammo mosin_clip"" 100', '""bandage"" 5', '""smoke_paradrop_ammo grenade"" 1', '""plant"" 3', '""knife_rus""']",0.75,1,0.8,n/a,2,2,1,4,1,2,5,8,2
./set/breed/mp\rus_guard\tankman.set,rus_guard,guard_tankman,150,tankman,1,100,100,0.9,"['""nagan"" filled', '""ammo nagant_clip"" 28', '""bandage"" 3']",1,1,1,3,5,5,3,2,2,5,0.25,1.2,0.25
./set/breed/mp\rus_guard\tankman2.set,rus_guard,guard_tankCommander,150,tankman2,1,100,100,0.9,"['""pps43"" filling ""ammo pps43_mag"" 35', '""ammo pps43_mag"" 210', '""bandage"" 3', '""grenade f1"" 1']",1.1,1,1,5,5,5,5,5,4,5,0.5,2.2,0.5
./set/breed/mp\rus_guard\vehicle_supporter.set,rus_guard,guard_support,150,vehicle_supporter,tankcrew_lvl3,100,100,0.9,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""bandage"" 3', '""grenade f1"" 1']",0.85,1,1,4,2,2,3,2,2,3,0.5,2,0.25
./set/breed/mp\rus_guard\vet_tankman2.set,rus_guard,guard_vetTankCommander,200,tankman2,tankcrew,100,100,0.9,"['""pps43"" filling ""ammo pps43_mag"" 35', '""ammo pps43_mag"" 210', '""bandage"" 5', '""grenade f1"" 2']",1.1,1,0.95,7,6,6,6,6,6,6,0.5,2.2,0.5
./set/breed/mp\usa\ap_miner.set,usa,usa_ap_miner,150,ap_miner,n/a,100,100,0.9,"['""m3a"" filled', '""ammo m3a_mag"" 192', '""mine antipersonnel"" 32', '""barbwire_kit""', '""bandage"" 5']",0.75,1,0.8,n/a,2,3,2,2,1,3,1,1,1
./set/breed/mp\usa\armor_mgun.set,usa,usa_armor_mgun,150,vet_3,1,100,100,0.9,"['""bar_rifle"" filled', '""ammo bar_mag"" 240', '""bandage"" 3', '""sandbag_kit"" 1']",0.75,1,0.8,n/a,2,2,3,3,1,3,0.75,0.75,0.75
./set/breed/mp\usa\armor_rifle.set,usa,usa_armor_rifle,150,vet_3,1,100,100,0.9,"['""garand"" filled', '""ammo garand_clip"" 80', '""bandage"" 3', '""grenade m61"" 1', '""m15_smoke grenade"" 0.5 0.5', '""sandbag_kit"" 1']",0.75,1,0.8,n/a,2,2,2,3,1,3,0.75,0.75,0.75
./set/breed/mp\usa\armor_rifle_grenadier.set,usa,usa_armor_rifle_grenadier,150,vet_3,1,100,100,0.9,"['""garand"" filled', '""ammo garand_clip"" 80', '""bandage"" 3', '""sandbag_kit"" 1', '""garand_grenade"" filling ""ammo m1garand_grenade fg"" 1', '""m1garand_grenade fg"" 5 1', '""m1garand_grenade ap"" 1 1', '""m1garand_grenade wp"" 0.2 1']",0.75,1,0.8,n/a,2,2,2,3,1,3,0.75,0.75,0.75
./set/breed/mp\usa\armor_squadleader.set,usa,usa_armor_squadleader,200,vet_4,1,100,100,0.9,"['""garand"" filled', '""ammo garand_clip"" 80', '""bandage"" 3', '""grenade m61"" 2', '""smoke grenade"" 1.5 0.5', '""m15_smoke grenade"" 0.5 0.5']",0.85,1,0.9,n/a,3,3,3,4,2,4,1,1,1
./set/breed/mp\usa\at_miner.set,usa,usa_at_miner,150,at_miner,n/a,100,100,0.9,"['""m3a"" filled', '""ammo m3a_mag"" 192', '""mine antitank"" 8', '""hedgehog_kit""', '""bandage"" 5']",0.75,1,0.8,n/a,2,3,2,2,1,3,1,1,1
./set/breed/mp\usa\bazooker.set,usa,usa_bazooker,150,bazooker,1,100,100,0.9,"['""weapon bazooka"" filled', '""garand"" filled', '""ammo garand_clip"" 80', '""bandage"" 3', '""ammo bazooka"" 7', '""ammo bazooka wp"" 1 1']",0.75,1,0.8,n/a,2,2,2,3,4,3,1,1.5,1
./set/breed/mp\usa\bazooker2.set,usa,usa_bazookerAssist,150,bazooker,1,100,100,0.9,"['""garand"" filled', '""ammo garand_clip"" 80', '""bandage"" 3', '""grenade m61"" 2', '""smoke grenade"" 1', '""ammo bazooka"" 3', '""ammo bazooka wp"" 1 1']",0.75,1,0.8,n/a,2,2,2,3,4,3,1,1.5,1
