filePath,country,breedName,health,finalSkill,veterancy,healthRegen,staminaRegen,speed,inventory,tankSkill,vehicleSkill,cannonSkill,tankGunSkill,pistolSkill,smgSkill,mgunSkill,rifleSkill,rocketLskill,melee,commandPower,score,captureWeight
./resource/gamelogic/set/breed/mp\rus_guard\elite_guard_sl.set,rus_guard,elite_guard_sl,250,vet_6,lvl5,100,100,0.9,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 210', '""bandage"" 5', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade smoke"" 2', '""grenade rpg43"" 0.25 1']",0.85,1,0.9,n/a,2,3,2,3,2,3,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\rus_guard\elite_guard_smg.set,rus_guard,elite_guard_smg,200,vet_6,lvl5,100,100,0.9,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 210', '""bandage"" 5', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 1', '""smoke grenade"" 1']",0.85,1,0.9,n/a,2,3,1,1,1,3,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\rus_guard\elite_guard_smg2.set,rus_guard,elite_guard_smg2,200,vet_6,lvl5,100,100,0.9,"['""pps43"" filled', '""ammo pps43_mag"" 210', '""bandage"" 5', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 1', '""smoke grenade"" 1']",0.85,1,0.9,n/a,2,3,1,1,1,3,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\rus_guard\elite_tankman.set,rus_guard,elite_tankman,400,tankman,tankcrew,100,100,1,"['""ppsh41"" filling ""ammo ppsh41_mag"" 35', '""ammo ppsh41_mag"" 210', '""bandage"" 5', '""grenade f1"" 2', '""grenade rpg43"" 1']",1.15,1.15,1.05,8,3,3,5,3,3,3,0.25,1.2,0.25
./resource/gamelogic/set/breed/mp\rus_guard\elite_tankman2.set,rus_guard,elite_tankman2,400,tankman2,tankcrew,100,100,1,"['""pps43"" filling ""ammo pps43_mag"" 35', '""ammo pps43_mag"" 210', '""bandage"" 5', '""grenade f1"" 2', '""grenade rpg43"" 1']",1.2,1.2,1.1,10,4,5,7,3,3,4,0.5,2.20,0.5
./resource/gamelogic/set/breed/mp\rus_guard\guards_shock_flame.set,rus_guard,guards_shock_flame,250,vet_6,1_lvl3,100,100,0.9,"['""flame_thrower""', '""balloon"" filled']",0.75,1,0.8,n/a,3,4,2,2,2,3,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\rus_guard\guards_shock_mg.set,rus_guard,guards_shock_mg,250,vet_6,1_lvl3,100,100,0.9,"['""dp"" filling ""ammo dp27_mag"" 47', '""ammo dp27_mag"" 235', '""bandage"" 3', '""grenade f1"" 2', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,3,2,4,2,2,3,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\rus_guard\guards_shock_mg_asst.set,rus_guard,guards_shock_mg_asst,250,vet_6,1_lvl3,100,100,0.9,"['""mosin_vet"" filled', '""ammo mosin_clip"" 60', '""ammo dp27_mag"" 141', '""bandage"" 3', '""grenade f1"" 2', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,3,2,4,4,2,3,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\rus_guard\guards_shock_rifle.set,rus_guard,guards_shock_rifle,250,vet_6,1_lvl3,100,100,0.9,"['""mosin_vet"" filled', '""ammo mosin_clip"" 60', '""ammo dp27_mag"" 47', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg40"" 1', '""smoke grenade"" 1', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,3,2,2,4,2,3,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\rus_guard\guards_shock_sa.set,rus_guard,guards_shock_sa,250,vet_6,1_lvl3,100,100,0.9,"['""svt40"" filled', '""ammo svt40_mag"" 20', '""ammo mosin_clip"" 60', '""ammo dp27_mag"" 47', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg40"" 1', '""smoke grenade"" 1', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,3,2,2,4,2,3,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\rus_guard\guards_shock_sl.set,rus_guard,guards_shock_sl,250,vet_6,1_lvl3,100,100,0.9,"['""svt40"" filled', '""ammo svt40_mag"" 20', '""ammo mosin_clip"" 60', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade smoke"" 2', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,4,3,3,4,3,4,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\rus_guard\guards_shock_sl_smg.set,rus_guard,guards_shock_sl_smg,250,vet_6,1_lvl3,100,100,0.9,"['""pps43"" filled', '""ammo pps43_mag"" 210', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade smoke"" 2', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,3,4,2,2,2,3,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\rus_guard\guards_shock_smg.set,rus_guard,guards_shock_smg,250,vet_6,1_lvl3,100,100,0.9,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 210', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg40"" 1', '""smoke grenade"" 1', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,3,4,2,2,2,3,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\rus_guard\guards_shock_smg2.set,rus_guard,guards_shock_smg2,250,vet_6,1_lvl3,100,100,0.9,"['""ppsh"" filled', '""ammo ppsh_mag"" 213', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg40"" 1', '""smoke grenade"" 1', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,3,4,2,2,2,3,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\rus_guard\guards_shock_smg3.set,rus_guard,guards_shock_smg3,250,vet_6,1_lvl3,100,100,0.9,"['""pps43"" filled', '""ammo pps43_mag"" 210', '""bandage"" 3', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg40"" 1', '""smoke grenade"" 1', '""ru_backpack_meshok""']",0.75,1,0.8,n/a,3,4,2,2,2,3,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\rus_guard\guard_mg.set,rus_guard,guard_mg,200,vet_5,1_lvl3,100,100,0.9,"['""dp"" filling ""ammo dp27_mag"" 47', '""ammo dp27_mag"" 235', '""bandage"" 5', '""sandbag_kit"" 1']",0.85,1,0.9,n/a,2,1,3,3,1,3,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\rus_guard\guard_mg_asst.set,rus_guard,guard_mg_asst,200,vet_5,1_lvl3,100,100,0.9,"['""mosin_vet"" filled', '""ammo mosin_clip"" 60', '""ammo dp27_mag"" 141', '""bandage"" 5', '""grenade f1"" 2']",0.85,1,0.9,n/a,2,1,3,3,1,3,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\rus_guard\guard_rifle.set,rus_guard,guard_rifle,200,vet_5,1_lvl3,100,100,0.9,"['""mosin_vet"" filled', '""ammo mosin_clip"" 60', '""ammo dp27_mag"" 47', '""bandage"" 5', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 0 1', '""grenade rpg40"" 0 1']",0.85,1,0.9,n/a,2,1,1,3,1,3,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\rus_guard\guard_sa.set,rus_guard,guard_sa,200,vet_5,1_lvl3,100,100,0.9,"['""svt40"" filled', '""ammo svt40_mag"" 20', '""ammo mosin_clip"" 60', '""ammo dp27_mag"" 47', '""bandage"" 5', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 0 1', '""grenade rpg40"" 0 1']",0.85,1,0.9,n/a,2,1,1,3,1,3,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\rus_guard\guard_sl.set,rus_guard,guard_sl,250,vet_5,1_lvl3,100,100,0.9,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 210', '""bandage"" 5', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade smoke"" 2', '""grenade rpg43"" 0 1', '""grenade rpg40"" 0 1']",0.85,1,0.9,n/a,2,3,2,3,2,3,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\rus_guard\guard_smg.set,rus_guard,guard_smg,200,vet_5,1_lvl3,100,100,0.9,"['""ppsh41"" filled', '""ammo ppsh41_mag"" 210', '""bandage"" 5', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 0 1', '""grenade rpg40"" 0 1', '""smoke grenade"" 1']",0.85,1,0.9,n/a,2,3,1,1,1,3,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\rus_guard\guard_smg2.set,rus_guard,guard_smg2,200,vet_5,1_lvl3,100,100,0.9,"['""pps43"" filled', '""ammo pps43_mag"" 210', '""bandage"" 5', '""grenade f1"" 2', '""grenade molotov_coctail"" 0 1', '""grenade rpg43"" 0 1', '""grenade rpg40"" 0 1', '""smoke grenade"" 1']",0.85,1,0.9,n/a,2,3,1,1,1,3,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\rus_guard\oficer.set,rus_guard,oficer,250,oficer,1_lvl3,100,100,1.0,"['""tt"" filled', '""ammo tt_mag"" 32', '""knife_rus""', '""binocular""']",0.85,1,0.9,n/a,3,3,3,3,3,3,-10.0,20.00,10.0
./resource/gamelogic/set/breed/mp\rus_guard\recon_rifle.set,rus_guard,recon_rifle,150,vet_3,1,100,100,0.9,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""bandage"" 5', '""grenade f1"" 1', '""grenade molotov_coctail"" 0 1']",0.85,1,0.9,n/a,2,1,1,3,1,3,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\rus_guard\recon_sl.set,rus_guard,recon_sl,150,vet_3,1,100,100,0.9,"['""pps43"" filled', '""ammo pps43_mag"" 105', '""bandage"" 5', '""grenade f1"" 1', '""grenade molotov_coctail"" 0 1']",0.85,1,0.9,n/a,3,4,2,2,2,4,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\rus_guard\recon_smg.set,rus_guard,recon_smg,150,vet_3,1,100,100,0.9,"['""ppsh"" filled', '""ammo ppsh_mag"" 142', '""bandage"" 5', '""grenade f1"" 1', '""grenade molotov_coctail"" 0 1']",0.85,1,0.9,n/a,2,3,1,1,1,3,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\rus_guard\recon_smg2.set,rus_guard,recon_smg2,150,vet_3,1,100,100,0.9,"['""pps43"" filled', '""ammo pps43_mag"" 105', '""bandage"" 5', '""grenade f1"" 1', '""grenade molotov_coctail"" 0 1']",0.85,1,0.9,n/a,2,3,1,1,1,3,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\rus_guard\sapper_rifle1.set,rus_guard,sapper_rifle1,150,vet_3,1_lvl3,100,100,0.9,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""bandage"" 3', '""grenade f1"" 2', '""mine antitank"" 6', '""sandbag_kit"" 1']",0.85,1,0.9,n/a,2,1,1,3,2,2,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\rus_guard\sapper_rifle2.set,rus_guard,sapper_rifle2,150,vet_3,1_lvl3,100,100,0.9,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""bandage"" 3', '""grenade f1"" 2', '""mine antipersonnel"" 18', '""trench_spade"" 1', '""mine antipersonnel"" 4', '""sandbag_kit"" 1']",0.85,1,0.9,n/a,2,1,1,3,2,2,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\rus_guard\sapper_rifle3.set,rus_guard,sapper_rifle3,150,vet_3,1_lvl3,100,100,0.9,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""bandage"" 3', '""grenade f1"" 2', '""mine_detector""', '""hedgehog_kit""', '""trench_spade"" 1', '""sandbag_kit"" 1']",0.85,1,0.9,n/a,2,1,1,3,2,2,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\rus_guard\sapper_rifle4.set,rus_guard,sapper_rifle4,150,vet_3,1_lvl3,100,100,0.9,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""bandage"" 3', '""grenade f1"" 2', '""trench_spade"" 2', '""sandbag_kit"" 3']",0.85,1,0.9,n/a,2,1,1,3,2,2,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\rus_guard\sapper_rifle5.set,rus_guard,sapper_rifle5,150,vet_5,1_lvl3,100,100,0.9,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""grenade satchel"" 3', '""mine antitank"" 4', '""bandage"" 3', '""grenade f1"" 2', '""mine antitank"" 1']",0.85,1,0.9,n/a,2,1,1,3,2,2,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\rus_guard\sapper_sl.set,rus_guard,sapper_sl,150,vet_3,1_lvl3,100,100,0.9,"['""pps43"" filled', '""ammo pps43_mag"" 210', '""bandage"" 3', '""grenade f1"" 2', '""grenade smoke"" 2', '""sandbag_kit"" 2']",0.85,1,0.9,n/a,2,4,2,2,2,3,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\rus_guard\sapper_smg.set,rus_guard,sapper_smg,150,vet_3,1_lvl3,100,100,0.9,"['""pps43"" filled', '""ammo pps43_mag"" 210', '""bandage"" 3', '""grenade f1"" 2', '""mine antipersonnel"" 16', '""grenade satchel"" 1', '""mine antipersonnel"" 4', '""grenade satchel"" 1']",0.85,1,0.9,n/a,2,3,1,1,2,2,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\rus_guard\sapper_smg2.set,rus_guard,sapper_smg2,150,vet_3,1_lvl3,100,100,0.9,"['""ppsh"" filled', '""ammo ppsh_mag"" 142', '""grenade satchel"" 3', '""mine antitank"" 4', '""bandage"" 3', '""grenade f1"" 2', '""mine antitank"" 1']",0.85,1,0.9,n/a,2,3,1,1,2,2,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\rus_guard\sniper.set,rus_guard,sniper,350,sniper,1_lvl3,100,100,1.0,"['""mosin_s_vet"" filled', '""ammo mosin_clip"" 120', '""bandage"" 5', '""smoke_paradrop_ammo grenade"" 1', '""plant"" 3', '""knife_rus""']",0.75,1,0.8,n/a,2,2,1,4,1,2,5.0,8.00,2.0
./resource/gamelogic/set/breed/mp\rus_guard\sniper2.set,rus_guard,sniper2,350,sniper,lvl5,100,100,1.0,"['""mosin_s_elite"" filling ""ammo mosin_clip fg"" 5', '""ammo mosin_clip fg"" 120', '""bandage"" 5', '""smoke_paradrop_ammo grenade"" 1', '""plant"" 3', '""knife_rus""', '""jelet_mac_gop_dark""']",0.85,1,0.9,n/a,2,2,2,4,2,4,5.0,8.00,2.0
./resource/gamelogic/set/breed/mp\rus_guard\sniper3.set,rus_guard,sniper3,350,sniper,1_lvl3,100,100,1.0,"['""svt40_s_vet"" filled', '""ammo svt40_mag"" 20', '""ammo mosin_clip"" 100', '""bandage"" 5', '""smoke_paradrop_ammo grenade"" 1', '""plant"" 3', '""knife_rus""']",0.75,1,0.8,n/a,2,2,1,4,1,2,5.0,8.00,2.0
./resource/gamelogic/set/breed/mp\rus_guard\tankman.set,rus_guard,tankman,150,tankman,1,100,100,0.9,"['""nagan"" filled', '""ammo nagant_clip"" 28', '""bandage"" 3']",1,1,1,3,5,5,3,2,2,5,0.25,1.2,0.25
./resource/gamelogic/set/breed/mp\rus_guard\tankman2.set,rus_guard,tankman2,150,tankman2,1,100,100,0.9,"['""pps43"" filling ""ammo pps43_mag"" 35', '""ammo pps43_mag"" 210', '""bandage"" 3', '""grenade f1"" 1']",1.1,1,1,5,5,5,5,5,4,5,0.5,2.20,0.5
./resource/gamelogic/set/breed/mp\rus_guard\vehicle_supporter.set,rus_guard,vehicle_supporter,150,vehicle_supporter,tankcrew_lvl3,100,100,0.9,"['""mosin"" filled', '""ammo mosin_clip"" 60', '""bandage"" 3', '""grenade f1"" 1']",0.85,1.0,1.0,4,2,2,3,2,2,3,0.50,2.00,0.25
./resource/gamelogic/set/breed/mp\rus_guard\vet_tankman.set,rus_guard,vet_tankman,200,tankman,tankcrew,100,100,0.9,"['""ppsh41"" filling ""ammo ppsh41_mag"" 35', '""ammo ppsh41_mag"" 210', '""bandage"" 5', '""grenade f1"" 2']",1.0,1.0,0.9,5,5,5,5,5,5,5,0.25,1.2,0.25
./resource/gamelogic/set/breed/mp\rus_guard\vet_tankman2.set,rus_guard,vet_tankman2,200,tankman2,tankcrew,100,100,0.9,"['""pps43"" filling ""ammo pps43_mag"" 35', '""ammo pps43_mag"" 210', '""bandage"" 5', '""grenade f1"" 2']",1.1,1.0,0.95,7,6,6,6,6,6,6,0.5,2.20,0.5
./resource/gamelogic/set/breed/mp\usa\ammo_bearer_57mm.set,usa,ammo_bearer_57mm,150,n/a,1,100,100,0.9,"['""garand"" filled', '""ammo garand_clip"" 80', '""bandage"" 3', '""ammo_box_small_us_57mm"" 1']",0.75,1,0.8,n/a,2,2,2,3,1,3,n/a,n/a,n/a
./resource/gamelogic/set/breed/mp\usa\ammo_bearer_76mm.set,usa,ammo_bearer_76mm,150,n/a,1,100,100,0.9,"['""garand"" filled', '""ammo garand_clip"" 80', '""ammo_box_small_us_76mm"" 1', '""bandage"" 3']",0.75,1,0.8,n/a,2,2,2,3,1,3,n/a,n/a,n/a
./resource/gamelogic/set/breed/mp\usa\ap_miner.set,usa,ap_miner,150,ap_miner,n/a,100,100,0.9,"['""m3a"" filled', '""ammo m3a_mag"" 192', '""mine antipersonnel"" 32', '""barbwire_kit""', '""bandage"" 5']",0.75,1,0.8,n/a,2,3,2,2,1,3,1.0,1.00,1.0
./resource/gamelogic/set/breed/mp\usa\armor_bazooker.set,usa,armor_bazooker,150,bazooker,1,100,100,0.9,"['""weapon bazooka"" filled', '""garand"" filled', '""ammo garand_clip"" 80', '""bandage"" 3', '""ammo bazooka"" 7', '""ammo bazooka wp"" 1 1']",0.75,1,0.8,n/a,2,2,2,3,4,3,1.0,1.50,1.0
./resource/gamelogic/set/breed/mp\usa\armor_mgun.set,usa,armor_mgun,150,vet_3,1,100,100,0.9,"['""bar_rifle"" filled', '""ammo bar_mag"" 240', '""bandage"" 3', '""sandbag_kit"" 1']",0.75,1,0.8,n/a,2,2,3,3,1,3,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\usa\armor_rifle.set,usa,armor_rifle,150,vet_3,1,100,100,0.9,"['""garand"" filled', '""ammo garand_clip"" 80', '""bandage"" 3', '""grenade m61"" 1', '""m15_smoke grenade"" 0.5 0.5', '""sandbag_kit"" 1']",0.75,1,0.8,n/a,2,2,2,3,1,3,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\usa\armor_rifle_grenadier.set,usa,armor_rifle_grenadier,150,vet_3,1,100,100,0.9,"['""garand"" filled', '""ammo garand_clip"" 80', '""bandage"" 3', '""sandbag_kit"" 1', '""garand_grenade"" filling ""ammo m1garand_grenade fg"" 1', '""m1garand_grenade fg"" 5 1', '""m1garand_grenade ap"" 1 1', '""m1garand_grenade wp"" 0.2 1']",0.75,1,0.8,n/a,2,2,2,3,1,3,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\usa\armor_squadleader.set,usa,armor_squadleader,200,vet_4,1,100,100,0.9,"['""garand"" filled', '""ammo garand_clip"" 80', '""bandage"" 3', '""grenade m61"" 2', '""smoke grenade"" 1.5 0.5', '""m15_smoke grenade"" 0.5 0.5']",0.85,1,0.9,n/a,3,3,3,4,2,4,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\usa\at_miner.set,usa,at_miner,150,at_miner,n/a,100,100,0.9,"['""m3a"" filled', '""ammo m3a_mag"" 192', '""mine antitank"" 8', '""hedgehog_kit""', '""bandage"" 5']",0.75,1,0.8,n/a,2,3,2,2,1,3,1.0,1.00,1.0
./resource/gamelogic/set/breed/mp\usa\a_ar.set,usa,a_ar,150,vet_3,1,100,100,0.9,"['""bar_rifle"" filled', '""ammo bar_mag"" 240', '""bandage"" 3', '""sandbag_kit"" 1']",0.75,1,0.8,n/a,2,2,3,3,1,3,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\usa\a_at.set,usa,a_at,150,bazooker,1,100,100,0.9,"['""weapon bazooka"" filled', '""garand"" filled', '""ammo garand_clip"" 80', '""bandage"" 3', '""ammo bazooka"" 7', '""ammo bazooka wp"" 1 1']",0.75,1,0.8,n/a,2,2,2,3,4,3,1.0,1.50,1.0
./resource/gamelogic/set/breed/mp\usa\a_r.set,usa,a_r,150,vet_3,1,100,100,0.9,"['""garand"" filled', '""ammo garand_clip"" 80', '""bandage"" 3', '""grenade m61"" 1', '""m15_smoke grenade"" 0.5 0.5', '""sandbag_kit"" 1']",0.75,1,0.8,n/a,2,2,2,3,1,3,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\usa\a_r_g.set,usa,a_r_g,150,vet_3,1,100,100,0.9,"['""garand"" filled', '""ammo garand_clip"" 80', '""bandage"" 3', '""sandbag_kit"" 1', '""garand_grenade"" filling ""ammo m1garand_grenade fg"" 1', '""m1garand_grenade fg"" 5 1', '""m1garand_grenade ap"" 1 1', '""m1garand_grenade wp"" 0.2 1']",0.75,1,0.8,n/a,2,2,2,3,1,3,0.75,0.75,0.75
./resource/gamelogic/set/breed/mp\usa\a_sl.set,usa,a_sl,200,vet_4,1,100,100,0.9,"['""garand"" filled', '""ammo garand_clip"" 80', '""bandage"" 3', '""grenade m61"" 2', '""smoke grenade"" 1.5 0.5', '""m15_smoke grenade"" 0.5 0.5']",0.85,1,0.9,n/a,3,3,3,4,2,4,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\usa\bazooker.set,usa,bazooker,150,bazooker,1,100,100,0.9,"['""weapon bazooka"" filled', '""garand"" filled', '""ammo garand_clip"" 80', '""bandage"" 3', '""ammo bazooka"" 7', '""ammo bazooka wp"" 1 1']",0.75,1,0.8,n/a,2,2,2,3,4,3,1.0,1.50,1.0
./resource/gamelogic/set/breed/mp\usa\bazooker2.set,usa,bazooker2,150,bazooker,1,100,100,0.9,"['""garand"" filled', '""ammo garand_clip"" 80', '""bandage"" 3', '""grenade m61"" 2', '""smoke grenade"" 1', '""ammo bazooka"" 3', '""ammo bazooka wp"" 1 1']",0.75,1,0.8,n/a,2,2,2,3,4,3,1.0,1.50,1.0
./resource/gamelogic/set/breed/mp\usa\devil_brigade_demo.set,usa,devil_brigade_demo,350,vet_6,elite,100,100,0.9,"['""garand"" filled', '""ammo garand_clip"" 80', '""colt"" filled', '""ammo colt_mag"" 14', '""bandage"" 5', '""grenade m61"" 2', '""smoke grenade""', '""grenade satchel"" 3']",0.95,1,1,n/a,6,6,6,6,6,6,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\usa\devil_brigade_grenadier.set,usa,devil_brigade_grenadier,350,vet_6,elite,100,100,0.9,"['""garand"" filled', '""ammo garand_clip"" 80', '""colt"" filled', '""ammo colt_mag"" 14', '""bandage"" 5', '""garand_grenade"" filling ""ammo m1garand_grenade fg"" 1', '""m1garand_grenade fg"" 5 1', '""m1garand_grenade ap"" 1 1', '""m1garand_grenade wp"" 0.2 1']",0.95,1,1,n/a,6,6,6,6,6,6,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\usa\devil_brigade_mg.set,usa,devil_brigade_mg,350,vet_6,elite,100,100,0.9,"['""johnson_m1941_rifle"" filled', '""ammo m1941lmg_mag"" 240', '""colt"" filled', '""ammo colt_mag"" 14', '""bandage"" 5', '""grenade m61"" 2', '""dynamite"" 1']",0.95,1,1,n/a,6,6,6,6,6,6,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\usa\devil_brigade_radio.set,usa,devil_brigade_radio,350,vet_6,elite,100,100,0.9,"['""garand"" filled', '""ammo garand_clip"" 80', '""colt"" filled', '""ammo colt_mag"" 14', '""bandage"" 5', '""grenade m61"" 2', '""smoke grenade""', '""mortar_60_flaregun"" filled', '""ammo mortar_60_flare"" 5']",0.95,1,1,n/a,6,6,6,6,6,6,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\usa\devil_brigade_rifle.set,usa,devil_brigade_rifle,350,vet_6,elite,100,100,0.9,"['""garand"" filled', '""ammo garand_clip"" 80', '""colt"" filled', '""ammo colt_mag"" 14', '""bandage"" 5', '""grenade m61"" 2', '""smoke grenade""', '""m15_smoke grenade"" 0.5 0.5']",0.95,1,1,n/a,6,6,6,6,6,6,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\usa\devil_brigade_sl.set,usa,devil_brigade_sl,350,vet_6,elite,100,100,0.9,"['""thompson"" filled', '""ammo thompson_m1a1_mag"" 150', '""colt"" filled', '""ammo colt_mag"" 14', '""bandage"" 5', '""grenade m61"" 2', '""smoke grenade"" 1.5 0.5', '""m15_smoke grenade"" 0.5 0.5']",0.95,1,1,n/a,6,6,6,6,6,6,1.50,1.50,1.50
./resource/gamelogic/set/breed/mp\usa\elite.set,usa,elite,250,vet_4,1,100,100,0.9,"['""m1a1_carbine"" filled', '""ammo m1carbine_mag"" 90', '""bandage"" 5', '""grenade m61"" 2', '""grenade n73at"" 1', '""grenade satchel"" 1', '""smoke grenade"" 1.5 0.5', '""m15_smoke grenade"" 0.5 0.5']",0.85,1,0.9,4,4,4,4,5,4,4,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\usa\elite2.set,usa,elite2,250,vet_4,1,100,100,0.9,"['""thompson"" filled', '""ammo thompson_m1a1_mag"" 150', '""bandage"" 5', '""grenade m61"" 2', '""grenade n73at"" 1', '""smoke grenade"" 1.5 0.5', '""m15_smoke grenade"" 0.5 0.5', '""grenade satchel"" 1']",0.85,1,0.9,n/a,4,5,4,4,4,4,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\usa\elite3.set,usa,elite3,250,vet_4,1,100,100,0.9,"['""bar_rifle"" filled', '""ammo bar_mag"" 240', '""bandage"" 5', '""grenade m61"" 2', '""grenade n73at"" 1', '""sandbag_kit"" 1']",0.85,1,0.9,n/a,4,4,5,5,4,4,1.0,1.00,1.00
./resource/gamelogic/set/breed/mp\usa\elite3b.set,usa,elite3b,250,vet_5,1,100,100,0.9,"['""browning_m19a6"" filled', '""ammo springfield_belt"" 250', '""m1a1_carbine"" filled', '""ammo m1carbine_mag"" 90', '""bandage"" 5', '""grenade m61"" 2', '""grenade n73at"" 1', '""sandbag_kit"" 1']",0.85,1,0.9,n/a,4,4,5,5,4,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\usa\elite3b_asst.set,usa,elite3b_asst,250,vet_5,1,100,100,0.9,"['""m1a1_carbine"" filled', '""ammo m1carbine_mag"" 90', '""ammo springfield_belt"" 600', '""bandage"" 5', '""grenade m61"" 2', '""sandbag_kit"" 1']",0.85,1,0.9,n/a,4,4,5,5,4,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\usa\elite3_asst.set,usa,elite3_asst,250,vet_5,1,100,100,0.9,"['""garand"" filled', '""ammo garand_clip"" 80', '""ammo bar_mag"" 240', '""bandage"" 5', '""grenade m61"" 2', '""sandbag_kit"" 1']",0.85,1,0.9,n/a,4,4,5,5,4,4,1.25,1.25,1.25
./resource/gamelogic/set/breed/mp\usa\elite4.set,usa,elite4,200,vet_2,1,100,100,0.9,"['""thompson"" filled', '""ammo thompson_m1a1_mag"" 150', '""bandage"" 5', '""grenade m61"" 2', '""grenade n73at"" 1', '""smoke grenade"" 2']",0.85,1,0.9,n/a,3,4,3,3,3,3,0.50,0.50,0.50
